SV_ID,Property_Name,BHK,Property_Type,City,USPs,OTA_Platform,Current_Title,Valid_Listing_URL
2796,Basalt,5,Villa,Lonavala,Infinity Pool,Booking.com,StayVista's Basalt - 5BHK Pet-Friendly Villa with Infinity Pool,https://www.booking.com/hotel/in/stayvista-at-basalt-hillside-farmstay.html
2796,Basalt,5,Villa,Lonavala,Infinity Pool,MakeMyTrip,StayVista at Basalt,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308011135244092&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2709,Sereno,5,Villa,Alibaug,Jacuzzi,Agoda,StayVista at Villa Sereno,https://www.agoda.com/stayvista-at-villa-sereno/hotel/alibaug-in.html
2709,Sereno,5,Villa,Alibaug,Jacuzzi,Airbnb,5BR|Sea View+Games| Villa Sereno@Alibaug,https://www.airbnb.co.in/rooms/948271139345197162
2709,Sereno,5,Villa,Alibaug,Jacuzzi,Booking.com,StayVista's Villa Sereno - 5BHK Near Revdanda Beach with Jacuzzi,https://www.booking.com/hotel/in/stayvista-at-villa-sereno.html
2709,Sereno,5,Villa,Alibaug,Jacuzzi,MakeMyTrip,StayVista at Villa Sereno,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308011141502567&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2790,Mystic Nest,4,Villa,India,Private Pool,Agoda,Mystic Nest by VEO - Part of StayVista,https://www.agoda.com/stayvista-at-mystic-nest/hotel/gangtok-in.html
2790,Mystic Nest,4,Villa,India,Private Pool,Airbnb,4BR | ViewBalcony |StayVista | Mystic Nest@Gangtok,https://www.airbnb.co.in/rooms/948178915755609622
2790,Mystic Nest,4,Villa,India,Private Pool,Booking.com,"Mystic Nest by VEO, StayVista - 4BHK Hill-View Villa",https://www.booking.com/hotel/in/stayvista-at-mystic-nest.html
2790,Mystic Nest,4,Villa,India,Private Pool,MakeMyTrip,Mystic Nest by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308011101255429&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2746,Cargo Haus,2,Villa,India,Private Pool,Agoda,StayVista at Cargo Haus,https://www.agoda.com/stayvista-at-cargo-haus/hotel/bangalore-in.html
2746,Cargo Haus,2,Villa,India,Private Pool,Airbnb,2BR Chic Escape|StayVista |Cargo Haus @ Bengaluru,https://www.airbnb.co.in/rooms/951161323775647436
2746,Cargo Haus,2,Villa,India,Private Pool,Booking.com,Cargo Haus by StayVista - 2BHK Villa with Bar & Pet Friendly,https://www.booking.com/hotel/in/stayvista-at-cargo-haus.html
2746,Cargo Haus,2,Villa,India,Private Pool,MakeMyTrip,StayVista at Cargo Haus,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308031650164525&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2744,Gulmohar Gardens,6,Villa,Lonavala,"Private Pool, BBQ",Agoda,StayVista's Gulmohar Gardens,https://www.agoda.com/stayvista-at-gulmohar-gardens/hotel/malavli-in.html
2744,Gulmohar Gardens,6,Villa,Lonavala,"Private Pool, BBQ",Airbnb,"6BHK w/Pool & BBQ | Gulmohar Gardens, Lonavala",https://www.airbnb.co.in/rooms/1225029213056817713
2744,Gulmohar Gardens,6,Villa,Lonavala,"Private Pool, BBQ",Booking.com,Gulmohar Gardens by StayVista - 6BHK Villa with Bar & Private Pool,https://www.booking.com/hotel/in/stayvista-at-gulmohar-gardens.html
2744,Gulmohar Gardens,6,Villa,Lonavala,"Private Pool, BBQ",MakeMyTrip,StayVista at Gulmohar Gardens,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308041812196469&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2785,Elaris,6,Villa,Jaipur,"Private Pool, Lawn, Bonfire",Agoda,The Rose Gold by VEO - Part of StayVista,https://www.agoda.com/stayvista-at-the-rose-gold/hotel/jaipur-in.html
2785,Elaris,6,Villa,Jaipur,"Private Pool, Lawn, Bonfire",Airbnb,"StayVista at Elaris w/ Bonfire, Pool, Lawn",https://www.airbnb.co.in/rooms/953172942811348446
2785,Elaris,6,Villa,Jaipur,"Private Pool, Lawn, Bonfire",Booking.com,"Elaris by VEO, StayVista - 6BHK Villa with Private Pool & EV Station",https://www.booking.com/hotel/in/stayvista-at-the-rose-gold.html
2785,Elaris,6,Villa,Jaipur,"Private Pool, Lawn, Bonfire",MakeMyTrip,StayVista at Elaris,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308021621528311&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2798,Sylvara,7,Villa,Udaipur,"Pool, Jacuzzi",Agoda,StayVista at Sylvara,https://www.agoda.com/stayvista-at-tryst-with-valleys/hotel/udaipur-in.html
2798,Sylvara,7,Villa,Udaipur,"Pool, Jacuzzi",Airbnb,StayVista at Sylvara w/ Pool & Jacuzzi,https://www.airbnb.co.in/rooms/1483805477105977845
2798,Sylvara,7,Villa,Udaipur,"Pool, Jacuzzi",Booking.com,StayVista's Sylvara - 7BHK Villa with Jacuzzi & Bar,https://www.booking.com/hotel/in/stayvista-at-tryst-with-valleys.html
2798,Sylvara,7,Villa,Udaipur,"Pool, Jacuzzi",MakeMyTrip,StayVista at Sylvara,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202308291401415975&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2835,Casa Ember,4,Villa,Lonavala,Private Pool,Agoda,StayVista at Casa Ember,https://www.agoda.com/en-in/stayvista-at-casa-ela-11/hotel/lonavala-in.html
2835,Casa Ember,4,Villa,Lonavala,Private Pool,Airbnb,StayVista at Casa Ember - 4 BHK w/ Private Pool,https://www.airbnb.co.in/rooms/1735246458904631451
2835,Casa Ember,4,Villa,Lonavala,Private Pool,Booking.com,StayVista's Casa Ember - 4BHK Villa with Pool Table & Private Pool,https://www.booking.com/hotel/in/stayvista-at-casa-ember.html
2835,Casa Ember,4,Villa,Lonavala,Private Pool,MakeMyTrip,StayVista at Casa Ember,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410040950384021&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2861,Suman Vatika,3,Villa,India,Private Pool,Agoda,StayVista at Suman Vatika,https://www.agoda.com/en-in/stayvista-at-suman-vatika/hotel/teliya-in.html
2861,Suman Vatika,3,Villa,India,Private Pool,Airbnb,3 BHK Homely Villa w/Pool close to Safari @ Pench,https://www.airbnb.co.in/rooms/973032311639221581
2861,Suman Vatika,3,Villa,India,Private Pool,Booking.com,"Suman Vatika by VEO, StayVista - 3BHK Pet-Friendly Villa with Bar & Private Pool",https://www.booking.com/hotel/in/stayvista-at-suman-vatika.html
2861,Suman Vatika,3,Villa,India,Private Pool,MakeMyTrip,StayVista at Suman Vatika,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309071612407740&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2895,Westwood,3,Villa,Nainital,"Lawn, Bonfire",Agoda,StayVista at Westwood Villa,https://www.agoda.com/en-gb/stayvista-at-westwood-villa/hotel/nainital-in.html?hotel_id=45251112
2895,Westwood,3,Villa,Nainital,"Lawn, Bonfire",Airbnb,"3BR Westwood Villa w/Lawn, Indoor Games & Wifi",https://www.airbnb.co.in/rooms/972154709697948335
2895,Westwood,3,Villa,Nainital,"Lawn, Bonfire",Booking.com,"Westwood Villa by VEO, StayVista - 3BHK with Bonfire & Lawn",https://www.booking.com/hotel/in/stayvista-at-westwood-villa.html
2895,Westwood,3,Villa,Nainital,"Lawn, Bonfire",MakeMyTrip,StayVista at Westwood Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309071618399538&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2879,Little Heaven,3,Villa,Ooty,BBQ,Agoda,StayVista at Little Heaven with Breakfast,https://www.agoda.com/en-in/stayvista-at-little-heaven/hotel/ooty-in.html
2879,Little Heaven,3,Villa,Ooty,BBQ,Airbnb,3BR |Bkfst+MtnView |StayVista| Little Heaven @Ooty,https://www.airbnb.co.in/rooms/1557965156987001260
2879,Little Heaven,3,Villa,Ooty,BBQ,Booking.com,StayVista's Little Heaven - 3BHK Villa with BBQ,https://www.booking.com/hotel/in/stayvista-at-little-heaven.html
2879,Little Heaven,3,Villa,Ooty,BBQ,MakeMyTrip,StayVista at Little Heaven,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309061138583744&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2883,Sapphire Sands,7,Villa,Goa,"Pool, Jacuzzi",Agoda,StayVista at Sapphire Sands,https://www.agoda.com/en-in/stayvista-at-sapphire-sands/hotel/goa-in.html
2883,Sapphire Sands,7,Villa,Goa,"Pool, Jacuzzi",Airbnb,7BR|Pool+Jacuzzi|StayVista| Sapphire Sands @Siolim,https://www.airbnb.co.in/rooms/972847103884735554
2883,Sapphire Sands,7,Villa,Goa,"Pool, Jacuzzi",Booking.com,StayVista's Sapphire Sands - Siolim - 7BHK Villa with Jacuzzi & Bar,https://www.booking.com/hotel/in/stayvista-at-sapphire-sands.html
2883,Sapphire Sands,7,Villa,Goa,"Pool, Jacuzzi",MakeMyTrip,StayVista at Sapphire Sands,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309071622508519&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2836,Mokshah,6,Villa,Igatpuri,"Private Pool, Lawn",Agoda,StayVista's Mokshah,https://www.agoda.com/en-in/stayvista-at-mokshah-the-wellness-retreat/hotel/nandgaon-bk-in.html
2836,Mokshah,6,Villa,Igatpuri,"Private Pool, Lawn",Airbnb,6BR-Mokshah-w/pool lawn-Igatpuri,https://www.airbnb.co.in/rooms/972951187000348814
2836,Mokshah,6,Villa,Igatpuri,"Private Pool, Lawn",Booking.com,StayVista's Mokshah - 6BHK Villa with Bar & Private Pool,https://www.booking.com/hotel/in/stayvista-at-mokshah-the-wellness-retreat.html
2836,Mokshah,6,Villa,Igatpuri,"Private Pool, Lawn",MakeMyTrip,StayVista at Mokshah,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309071721494473&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2814,The Tree  by VEO,4,Villa,Jaipur,"Private Pool, Lawn",Agoda,The Tree House by VEO - Part of StayVista,https://www.agoda.com/en-in/stayvista-at-the-tree-house/hotel/jaipur-in.html
2814,The Tree  by VEO,4,Villa,Jaipur,"Private Pool, Lawn",Airbnb,Luxury 4BHK Villa w/Pool & Lawn city centre Jaipur,https://www.airbnb.co.in/rooms/973612202639577969
2814,The Tree  by VEO,4,Villa,Jaipur,"Private Pool, Lawn",Booking.com,"The Tree House by VEO, StayVista - 4BHK with Private Pool & EV Station",https://www.booking.com/hotel/in/stayvista-at-the-tree-house.html
2814,The Tree  by VEO,4,Villa,Jaipur,"Private Pool, Lawn",MakeMyTrip,The Tree House by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309071728142284&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2856,Serenity Farms,5,Villa,India,"Pool, Jacuzzi",Agoda,StayVista at Serenity Farms,https://www.agoda.com/stayvista-at-serenity-farms/hotel/new-delhi-and-ncr-in.html
2856,Serenity Farms,5,Villa,India,"Pool, Jacuzzi",Airbnb,Serenity Farms 5BR Pool Villa Near Westin Sohna,https://www.airbnb.co.in/rooms/984526328216804089
2856,Serenity Farms,5,Villa,India,"Pool, Jacuzzi",Booking.com,Serenity Farms by StayVista - 5BHK Villa with Home Theatre & Jacuzzi,https://www.booking.com/hotel/in/stayvista-at-serenity-farms.html
2856,Serenity Farms,5,Villa,India,"Pool, Jacuzzi",MakeMyTrip,StayVista at Serenity Farms,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309220027066665&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2880,Lumos Paradise,3,Villa,Karjat,"Pool, Lawn",Agoda,StayVista at Lumos Paradise,https://www.agoda.com/stayvista-at-lumos-paradise/hotel/karjat-in.html
2880,Lumos Paradise,3,Villa,Karjat,"Pool, Lawn",Airbnb,StayVista at Lumos Paradise w/ Pool & Lawn,https://www.airbnb.co.in/rooms/987970813601804876
2880,Lumos Paradise,3,Villa,Karjat,"Pool, Lawn",Booking.com,StayVista's Lumos Paradise - 3BHK Pet-Friendly Mountain-View Villa,https://www.booking.com/hotel/in/stayvista-at-lumos-paradise.html
2880,Lumos Paradise,3,Villa,Karjat,"Pool, Lawn",MakeMyTrip,StayVista at Lumos Paradise,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310051812034093&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2902,Stonera,5,Villa,Igatpuri,Private Pool,Agoda,Villa Stonera by StayVista,https://www.agoda.com/en-in/stayvista-at-villa-stonera/hotel/igatpuri-in.html
2902,Stonera,5,Villa,Igatpuri,Private Pool,Airbnb,StayVista at Villa Stonera | Indoor Pool & WiFi,https://www.airbnb.co.in/rooms/1520703688376829002
2902,Stonera,5,Villa,Igatpuri,Private Pool,Booking.com,StayVista's Villa Stonera - Igatpuri - 5BHK with Bar & Private Pool,https://www.booking.com/hotel/in/stayvista-at-villa-stonera.html
2902,Stonera,5,Villa,Igatpuri,Private Pool,MakeMyTrip,StayVista at Villa Stonera,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202309251256529243&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2738,Estuaire,2,Villa,Ooty,Gazebo,Agoda,StayVista at Villa Estuaire with Bathtub,https://www.agoda.com/stayvista-at-villa-estuaire/hotel/biligeri-in.html
2738,Estuaire,2,Villa,Ooty,Gazebo,Airbnb,2BR|BF+Scenic|StayVista| Villa Estuaire @ Ooty Gem,https://www.airbnb.co.in/rooms/994596099196245979
2738,Estuaire,2,Villa,Ooty,Gazebo,Booking.com,"Villa Estuaire by VEO, StayVista - 2BHK with Bathtub & Gazebo",https://www.booking.com/hotel/in/stayvista-at-villa-estuaire.html
2738,Estuaire,2,Villa,Ooty,Gazebo,MakeMyTrip,StayVista at Villa Estuaire,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310051750346647&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2900,Rosso,6,Villa,Lonavala,Private Pool,Agoda,"StayVista's Rosso with Outdoor Pool, Theatre-Disc Room & Games Room",https://www.agoda.com/stayvista-at-rosso/hotel/lonavla-in.html
2900,Rosso,6,Villa,Lonavala,Private Pool,Airbnb,6BHK Villa Rosso w/Pool & Dance Floor @ Lonavala,https://www.airbnb.co.in/rooms/995274304879480973
2900,Rosso,6,Villa,Lonavala,Private Pool,Booking.com,StayVista's Rosso - 6BHK Villa with Home Theatre & Private Pool,https://www.booking.com/hotel/in/stayvista-at-rosso.html
2900,Rosso,6,Villa,Lonavala,Private Pool,MakeMyTrip,StayVista at Rosso,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310051757267702&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2924,Water Song Garden,3,Villa,India,"Lake View, Lawn",Agoda,"StayVista's Water Song Garden - Lake-Side, Pet-Friendly Villa with Bar, Spacious Lawn & Indoor-Outdo",https://www.agoda.com/stayvista-at-water-song-garden/hotel/indore-in.html?hotel_id=46568572
2924,Water Song Garden,3,Villa,India,"Lake View, Lawn",Airbnb,3BR Luxury Villa w/Glass Room + lakeview in Indore,https://www.airbnb.co.in/rooms/1512857094884224198
2924,Water Song Garden,3,Villa,India,"Lake View, Lawn",Booking.com,StayVista's Water Song Garden - 3BHK Pet-Friendly Villa with Bar,https://www.booking.com/hotel/in/stayvista-at-water-song-garden.html
2924,Water Song Garden,3,Villa,India,"Lake View, Lawn",MakeMyTrip,StayVista at Water Song Garden,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310052036247531&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2841,Pineview,3,Estate,Mussoorie,BBQ,Agoda,StayVista at Pineview @ Albert Estate,https://www.agoda.com/en-in/stayvista-at-pineview-albert-estate/hotel/mussoorie-in.html
2841,Pineview,3,Estate,Mussoorie,BBQ,Airbnb,3BR |Scenic Stay|StayVista| Pineview @Mussoorie,https://www.airbnb.co.in/rooms/1537428237580012324
2841,Pineview,3,Estate,Mussoorie,BBQ,Booking.com,"Pineview at Albert Estate by VEO, StayVista - 3BHK with BBQ",https://www.booking.com/hotel/in/stayvista-at-pineview-albert-estate.html
2841,Pineview,3,Estate,Mussoorie,BBQ,MakeMyTrip,StayVista at Pineview @ Albert Estate,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310071956407703&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2953,Vaari,4,Villa,Dehradun,"Pool, Lawn, Bonfire, Gazebo",Agoda,StayVista at Villa Vaari with Pvt Pool & Gazebo,https://www.agoda.com/stayvista-at-villa-vaari/hotel/dehradun-in.html
2953,Vaari,4,Villa,Dehradun,"Pool, Lawn, Bonfire, Gazebo",Airbnb,"4BR Villa Vaari w/Pvt Pool, Lawn & Bonfire",https://www.airbnb.co.in/rooms/996821270577531998
2953,Vaari,4,Villa,Dehradun,"Pool, Lawn, Bonfire, Gazebo",Booking.com,StayVista's Villa Vaari - 4BHK with Outdoor Pool & Gazebo,https://www.booking.com/hotel/in/stayvista-at-villa-vaari.html
2953,Vaari,4,Villa,Dehradun,"Pool, Lawn, Bonfire, Gazebo",MakeMyTrip,StayVista at Villa Vaari,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202310061800422503&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2898,Monarch,4,Villa,Lonavala,"Private Pool, Gazebo",Agoda,StayVista's Monarch Villa - Terrace Retreat with Pool and Gazebo Bliss,https://www.agoda.com/en-in/stayvista-at-villa-monarch/hotel/lonavala-in.html
